# Q2,x,F2,stat.,syst.
0.225,0.1315,0.3009,0.0006194,0.01573
0.225,0.1405,0.3228,0.0007125,0.01276
0.225,0.1495,0.2487,0.0006064,0.008952
0.225,0.1585,0.2053,0.0005748,0.00811
0.225,0.1675,0.1876,0.0006007,0.00717
0.225,0.1765,0.1794,0.0006436,0.005482
0.225,0.1855,0.1746,0.000693,0.005291
0.225,0.1945,0.1754,0.0007588,0.01812
0.225,0.2035,0.1795,0.0008352,0.009854
0.225,0.2125,0.1955,0.0009521,0.01002
0.225,0.2215,0.2221,0.001125,0.009431
0.225,0.2305,0.2509,0.001326,0.009521
0.225,0.2395,0.2994,0.001605,0.01947
0.225,0.2485,0.3569,0.001953,0.01771
0.225,0.2575,0.4087,0.002277,0.01487
0.225,0.2665,0.4449,0.002542,0.01228
0.225,0.2755,0.4366,0.002634,0.009806
0.225,0.2845,0.3924,0.002525,0.01473
0.225,0.2935,0.3307,0.00231,0.01746
0.225,0.3025,0.2666,0.002108,0.01779
0.225,0.3115,0.2094,0.001921,0.01858
0.225,0.3205,0.1627,0.001731,0.01664
0.225,0.3295,0.1314,0.001588,0.01456
0.225,0.3385,0.1086,0.001483,0.01206
0.225,0.3475,0.08573,0.001361,0.009559
0.225,0.3565,0.07021,0.001242,0.007885
0.225,0.3655,0.06022,0.0012,0.006846
0.225,0.3745,0.04947,0.001107,0.005729
0.225,0.3835,0.04178,0.0009795,0.00497
0.225,0.3925,0.03158,0.0008371,0.003911
0.225,0.4015,0.02401,0.0007294,0.003157
0.225,0.4105,0.0182,0.0005855,0.002625
0.225,0.4195,0.01394,0.0004567,0.0002446
0.225,0.4285,0.009111,0.0003274,0.0001601
0.225,0.4375,0.0051,0.0001969,0.00008887
0.275,0.1495,0.2671,0.0005785,0.01693
0.275,0.1585,0.2989,0.0006506,0.01778
0.275,0.1675,0.3124,0.0007372,0.0149
0.275,0.1765,0.2466,0.0006528,0.01095
0.275,0.1855,0.2091,0.0006134,0.009663
0.275,0.1945,0.1866,0.0005909,0.00804
0.275,0.2035,0.1754,0.0005857,0.006597
0.275,0.2125,0.1699,0.0005897,0.006205
0.275,0.2215,0.1798,0.0009046,0.01105
0.275,0.2305,0.1825,0.0009676,0.01439
0.275,0.2395,0.1898,0.001056,0.009907
0.275,0.2485,0.1994,0.0007086,0.009994
0.275,0.2575,0.223,0.0007751,0.009784
0.275,0.2665,0.2579,0.001564,0.01075
0.275,0.2755,0.2917,0.000969,0.0163
0.275,0.2845,0.3383,0.0011,0.01954
0.275,0.2935,0.383,0.001227,0.01614
0.275,0.3025,0.4224,0.001362,0.01536
0.275,0.3115,0.4273,0.001406,0.01234
0.275,0.3205,0.4028,0.001393,0.01317
0.275,0.3295,0.3557,0.001312,0.01966
0.275,0.3385,0.2951,0.001185,0.01923
0.275,0.3475,0.24,0.00106,0.01988
0.275,0.3565,0.1936,0.0009485,0.02117
0.275,0.3655,0.1581,0.000854,0.01551
0.275,0.3745,0.1267,0.0007642,0.00774
0.275,0.3835,0.1055,0.0006979,0.007099
0.275,0.3925,0.08593,0.0006194,0.008069
0.275,0.4015,0.07009,0.0005533,0.003987
0.275,0.4105,0.05922,0.0005047,0.006099
0.275,0.4195,0.04934,0.000448,0.005715
0.275,0.4285,0.03952,0.0003934,0.004675
0.275,0.4375,0.0313,0.0003272,0.003447
0.275,0.4465,0.02616,0.0002867,0.003341
0.275,0.4555,0.02094,0.0002396,0.00287
0.275,0.4645,0.01557,0.0001903,0.002384
0.275,0.4735,0.01102,0.0001415,0.0002304
0.275,0.4825,0.007099,0.00009318,0.000148
0.275,0.4915,0.003491,0.00004758,0.0000715
0.325,0.1675,0.2677,0.0006312,0.02072
0.325,0.1765,0.2774,0.0005607,0.01968
0.325,0.1855,0.3328,0.0007284,0.02148
0.325,0.1945,0.3061,0.000706,0.01693
0.325,0.2035,0.2449,0.0006278,0.01264
0.325,0.2125,0.2104,0.0005991,0.01099
0.325,0.2215,0.1947,0.0005941,0.009598
0.325,0.2305,0.1832,0.0005918,0.008462
0.325,0.2395,0.1761,0.0005962,0.007713
0.325,0.2485,0.1745,0.0006097,0.007482
0.325,0.2575,0.1779,0.0006306,0.01664
0.325,0.2665,0.1838,0.0006586,0.009538
0.325,0.2755,0.1956,0.000696,0.01031
0.325,0.2845,0.2128,0.000747,0.01057
0.325,0.2935,0.2372,0.0008109,0.01084
0.325,0.3025,0.266,0.000888,0.01248
0.325,0.3115,0.3016,0.0009841,0.01811
0.325,0.3205,0.3411,0.001088,0.01922
0.325,0.3295,0.3837,0.001202,0.01759
0.325,0.3385,0.4156,0.0013,0.01699
0.325,0.3475,0.4213,0.001342,0.0145
0.325,0.3565,0.4007,0.00133,0.01424
0.325,0.3655,0.3556,0.001248,0.01768
0.325,0.3745,0.3006,0.001141,0.01936
0.325,0.3835,0.2498,0.001032,0.01924
0.325,0.3925,0.1998,0.0009159,0.01969
0.325,0.4015,0.1617,0.0008124,0.01736
0.325,0.4105,0.1328,0.0007316,0.01092
0.325,0.4195,0.1104,0.0006594,0.007761
0.325,0.4285,0.0896,0.0005898,0.008538
0.325,0.4375,0.07374,0.0005308,0.007482
0.325,0.4465,0.06189,0.0004727,0.00355
0.325,0.4555,0.05165,0.0004221,0.005076
0.325,0.4645,0.04195,0.0003637,0.00491
0.325,0.4735,0.03451,0.0003203,0.003512
0.325,0.4825,0.02811,0.0002786,0.002097
0.325,0.4915,0.02305,0.0002352,0.001956
0.325,0.5005,0.01744,0.0001879,0.001754
0.325,0.5095,0.0132,0.0001445,0.000308
0.325,0.5185,0.009079,0.0001055,0.0002129
0.325,0.5275,0.005396,0.0000649,0.0001227
0.375,0.1855,0.2899,0.0009834,0.02785
0.375,0.1945,0.271,0.0007085,0.02241
0.375,0.2035,0.3188,0.0006721,0.02525
0.375,0.2125,0.3318,0.0006955,0.02221
0.375,0.2215,0.2792,0.0006402,0.01754
0.375,0.2305,0.23,0.0005966,0.01354
0.375,0.2395,0.2044,0.0005975,0.01186
0.375,0.2485,0.191,0.0006122,0.0108
0.375,0.2575,0.1805,0.000621,0.009577
0.375,0.2665,0.1749,0.000639,0.008815
0.375,0.2755,0.1734,0.0006587,0.008547
0.375,0.2845,0.1765,0.0006934,0.01514
0.375,0.2935,0.1807,0.0007163,0.009987
0.375,0.3025,0.19,0.0007485,0.01046
0.375,0.3115,0.205,0.0007942,0.01116
0.375,0.3205,0.2259,0.0008555,0.01159
0.375,0.3295,0.2529,0.0009262,0.01298
0.375,0.3385,0.282,0.001011,0.01617
0.375,0.3475,0.318,0.001109,0.02083
0.375,0.3565,0.3577,0.00122,0.01941
0.375,0.3655,0.394,0.001324,0.01952
0.375,0.3745,0.4155,0.001394,0.01828
0.375,0.3835,0.4177,0.00143,0.01652
0.375,0.3925,0.3913,0.00139,0.01692
0.375,0.4015,0.3423,0.001299,0.01937
0.375,0.4105,0.2912,0.00119,0.01998
0.375,0.4195,0.2398,0.001065,0.01924
0.375,0.4285,0.1964,0.0009574,0.01897
0.375,0.4375,0.1606,0.000856,0.01603
0.375,0.4465,0.1296,0.0007614,0.01077
0.375,0.4555,0.109,0.0006918,0.008836
0.375,0.4645,0.08955,0.0006179,0.009146
0.375,0.4735,0.07492,0.0005521,0.007587
0.375,0.4825,0.06016,0.0004831,0.003568
0.375,0.4915,0.05082,0.000435,0.004029
0.375,0.5005,0.04219,0.0003778,0.004042
0.375,0.5095,0.03438,0.0003319,0.00266
0.375,0.5185,0.0287,0.0002839,0.002324
0.375,0.5275,0.02265,0.0002371,0.001945
0.375,0.5365,0.01805,0.0001943,0.001821
0.375,0.5455,0.01302,0.0001476,0.0003496
0.375,0.5545,0.008736,0.0001051,0.0002319
0.375,0.5635,0.00543,0.00006415,0.0001384
0.425,0.2035,0.2719,0.005669,0.0293
0.425,0.2125,0.2698,0.001422,0.02592
0.425,0.2215,0.3122,0.0008332,0.02879
0.425,0.2305,0.3427,0.0007837,0.02796
0.425,0.2395,0.3111,0.0007051,0.02243
0.425,0.2485,0.2538,0.0006181,0.01797
0.425,0.2575,0.2169,0.0005823,0.01445
0.425,0.2665,0.198,0.0005733,0.01258
0.425,0.2755,0.1854,0.0005723,0.01205
0.425,0.2845,0.1772,0.0005757,0.01031
0.425,0.2935,0.173,0.0005865,0.009782
0.425,0.3025,0.1694,0.0006065,0.00938
0.425,0.3115,0.1727,0.000635,0.01394
0.425,0.3205,0.1781,0.0006738,0.01019
0.425,0.3295,0.1864,0.0007141,0.0109
0.425,0.3385,0.2011,0.0007709,0.01204
0.425,0.3475,0.2156,0.0008318,0.01214
0.425,0.3565,0.2375,0.0009052,0.01332
0.425,0.3655,0.2683,0.001008,0.01632
0.425,0.3745,0.3034,0.001122,0.02037
0.425,0.3835,0.3375,0.001241,0.01972
0.425,0.3925,0.3726,0.001356,0.02074
0.425,0.4015,0.3991,0.00146,0.02045
0.425,0.4105,0.4056,0.001521,0.01883
0.425,0.4195,0.3892,0.001523,0.01759
0.425,0.4285,0.3512,0.00145,0.01924
0.425,0.4375,0.2996,0.001323,0.01986
0.425,0.4465,0.2504,0.001198,0.01902
0.425,0.4555,0.2047,0.001079,0.01804
0.425,0.4645,0.1673,0.0009657,0.01618
0.425,0.4735,0.1398,0.0008743,0.01254
0.425,0.4825,0.1153,0.0007883,0.01079
0.425,0.4915,0.09549,0.0007118,0.009319
0.425,0.5005,0.07831,0.000634,0.008463
0.425,0.5095,0.06627,0.0005771,0.005185
0.425,0.5185,0.05667,0.0005219,0.00354
0.425,0.5275,0.04697,0.0004647,0.003515
0.425,0.5365,0.03972,0.0004088,0.002941
0.425,0.5455,0.03214,0.0003539,0.002498
0.425,0.5545,0.02597,0.0003024,0.002381
0.425,0.5635,0.02135,0.0002559,0.002135
0.425,0.5725,0.0162,0.0002018,0.001886
0.425,0.5815,0.01168,0.0001508,0.0003815
0.425,0.5905,0.007465,0.00009938,0.0002352
0.425,0.5995,0.003713,0.00004946,0.0001169
0.475,0.1405,0.2715,0.001141,0.01539
0.475,0.1495,0.269,0.001197,0.01325
0.475,0.1585,0.2623,0.00126,0.01052
0.475,0.1675,0.2685,0.001426,0.01063
0.475,0.1765,0.2858,0.001719,0.01217
0.475,0.1855,0.342,0.002316,0.01377
0.475,0.1945,0.367,0.00287,0.01335
0.475,0.2035,0.3282,0.00314,0.008464
0.475,0.2125,0.2994,0.003735,0.00735
0.475,0.2215,0.2895,0.004649,0.007052
0.475,0.2305,0.295,0.005937,0.007906
0.475,0.2395,0.2654,0.008881,0.02605
0.475,0.2485,0.3435,0.0013,0.03275
0.475,0.2575,0.3297,0.001009,0.02731
0.475,0.2665,0.2724,0.0008002,0.02198
0.475,0.2755,0.2278,0.0006802,0.01689
0.475,0.2845,0.2038,0.0006311,0.01446
0.475,0.2935,0.1878,0.0006159,0.01308
0.475,0.3025,0.1803,0.0006112,0.01261
0.475,0.3115,0.1718,0.0006093,0.0112
0.475,0.3205,0.1696,0.0006133,0.01072
0.475,0.3295,0.1693,0.0006227,0.011
0.475,0.3385,0.1705,0.0006405,0.01276
0.475,0.3475,0.1744,0.0006628,0.01075
0.475,0.3565,0.1861,0.000701,0.01193
0.475,0.3655,0.1976,0.0007367,0.01253
0.475,0.3745,0.2129,0.0007856,0.01303
0.475,0.3835,0.2356,0.0008502,0.01462
0.475,0.3925,0.2605,0.0009191,0.01734
0.475,0.4015,0.2949,0.001017,0.02104
0.475,0.4105,0.3256,0.001102,0.02109
0.475,0.4195,0.3618,0.001206,0.02189
0.475,0.4285,0.3809,0.001279,0.02151
0.475,0.4375,0.387,0.001326,0.02014
0.475,0.4465,0.3687,0.001312,0.01863
0.475,0.4555,0.3338,0.001259,0.01922
0.475,0.4645,0.2896,0.001167,0.01977
0.475,0.4735,0.2398,0.00106,0.01847
0.475,0.4825,0.2004,0.0009634,0.01734
0.475,0.4915,0.1634,0.0008668,0.0151
0.475,0.5005,0.1356,0.0007908,0.01268
0.475,0.5095,0.1099,0.0007121,0.009572
0.475,0.5185,0.09296,0.000657,0.009243
0.475,0.5275,0.07803,0.0005952,0.008388
0.475,0.5365,0.06359,0.0005326,0.006678
0.475,0.5455,0.05375,0.0004797,0.003464
0.475,0.5545,0.04465,0.0004282,0.003051
0.475,0.5635,0.03903,0.0003891,0.002683
0.475,0.5725,0.0308,0.0003374,0.002646
0.475,0.5815,0.02503,0.0002848,0.002578
0.475,0.5905,0.02035,0.0002382,0.0022
0.475,0.5995,0.01522,0.0001894,0.001848
0.475,0.6085,0.01094,0.0001415,0.0003679
0.475,0.6175,0.006843,0.00009403,0.0002239
0.475,0.6265,0.003123,0.00004382,0.0001013
0.525,0.1495,0.2889,0.001181,0.0175
0.525,0.1585,0.2822,0.001365,0.01466
0.525,0.1675,0.274,0.001425,0.01212
0.525,0.1765,0.2655,0.001443,0.01131
0.525,0.1855,0.265,0.001476,0.01113
0.525,0.1945,0.2926,0.001652,0.01333
0.525,0.2035,0.3325,0.001932,0.01312
0.525,0.2125,0.3337,0.002061,0.01143
0.525,0.2215,0.2972,0.002029,0.008161
0.525,0.2305,0.271,0.002065,0.007069
0.525,0.2395,0.2598,0.002171,0.00676
0.525,0.2485,0.2733,0.002425,0.0077
0.525,0.2575,0.3117,0.002909,0.01043
0.525,0.2665,0.3502,0.002498,0.02016
0.525,0.2755,0.3577,0.002769,0.01586
0.525,0.2845,0.2986,0.002228,0.01689
0.525,0.2935,0.2463,0.001869,0.01308
0.525,0.3025,0.2212,0.001912,0.01114
0.525,0.3115,0.2024,0.001935,0.009696
0.525,0.3205,0.1909,0.002019,0.009881
0.525,0.3295,0.1783,0.002053,0.008285
0.525,0.3385,0.1744,0.002197,0.007893
0.525,0.3475,0.1778,0.002477,0.007804
0.525,0.3565,0.1747,0.002565,0.01102
0.525,0.3655,0.1748,0.002809,0.009984
0.525,0.3745,0.1839,0.003257,0.01014
0.525,0.3835,0.1955,0.003686,0.01192
0.525,0.3925,0.2084,0.004158,0.01342
0.525,0.4015,0.2149,0.0008544,0.01445
0.525,0.4105,0.2346,0.0009117,0.01631
0.525,0.4195,0.2634,0.000992,0.01944
0.525,0.4285,0.293,0.001081,0.02178
0.525,0.4375,0.3235,0.001163,0.02215
0.525,0.4465,0.3488,0.001242,0.02274
0.525,0.4555,0.3704,0.001308,0.02268
0.525,0.4645,0.3677,0.001326,0.02122
0.525,0.4735,0.3456,0.00129,0.01952
0.525,0.4825,0.3076,0.001214,0.01963
0.525,0.4915,0.2657,0.001121,0.01955
0.525,0.5005,0.222,0.00101,0.01786
0.525,0.5095,0.1845,0.0009219,0.01619
0.525,0.5185,0.1499,0.00082,0.01336
0.525,0.5275,0.1222,0.0007367,0.01079
0.525,0.5365,0.102,0.0006666,0.009335
0.525,0.5455,0.08578,0.0006059,0.008993
0.525,0.5545,0.07133,0.0005454,0.007432
0.525,0.5635,0.0583,0.0004863,0.004528
0.525,0.5725,0.04923,0.0004349,0.003258
0.525,0.5815,0.04115,0.0003931,0.002829
0.525,0.5905,0.03419,0.0003471,0.002487
0.525,0.5995,0.02885,0.0003037,0.003611
0.525,0.6085,0.02366,0.0002644,0.002689
0.525,0.6175,0.01842,0.0002181,0.002182
0.525,0.6265,0.01456,0.0001739,0.0005856
0.525,0.6355,0.009979,0.0001263,0.0003916
0.525,0.6445,0.005694,0.00007385,0.0002212
0.575,0.1585,0.3016,0.00117,0.02124
0.575,0.1675,0.2839,0.001195,0.01674
0.575,0.1765,0.292,0.0008992,0.01549
0.575,0.1855,0.2833,0.0009793,0.01466
0.575,0.1945,0.2807,0.001042,0.0125
0.575,0.2035,0.2894,0.001095,0.01301
0.575,0.2125,0.3296,0.001262,0.01535
0.575,0.2215,0.3618,0.001429,0.01515
0.575,0.2305,0.342,0.001457,0.01105
0.575,0.2395,0.3008,0.00143,0.009154
0.575,0.2485,0.274,0.001465,0.007949
0.575,0.2575,0.2677,0.001577,0.007766
0.575,0.2665,0.2849,0.001806,0.008826
0.575,0.2755,0.3,0.002456,0.01054
0.575,0.2845,0.333,0.002799,0.01223
0.575,0.2935,0.3518,0.003253,0.01926
0.575,0.3025,0.2974,0.002171,0.01531
0.575,0.3115,0.2476,0.001924,0.01207
0.575,0.3205,0.2187,0.00184,0.01016
0.575,0.3295,0.1952,0.001688,0.01039
0.575,0.3385,0.1847,0.001462,0.009976
0.575,0.3475,0.1785,0.00147,0.009041
0.575,0.3565,0.1726,0.001485,0.008686
0.575,0.3655,0.1742,0.001561,0.008489
0.575,0.3745,0.17,0.001552,0.01057
0.575,0.3835,0.1759,0.001647,0.01079
0.575,0.3925,0.1799,0.001692,0.009558
0.575,0.4015,0.1905,0.001852,0.01121
0.575,0.4105,0.2007,0.001947,0.01206
0.575,0.4195,0.2173,0.002136,0.0126
0.575,0.4285,0.2326,0.002253,0.01331
0.575,0.4375,0.2597,0.002486,0.01807
0.575,0.4465,0.2802,0.002616,0.02188
0.575,0.4555,0.3149,0.002959,0.01769
0.575,0.4645,0.336,0.001682,0.02015
0.575,0.4735,0.3421,0.001349,0.02373
0.575,0.4825,0.3556,0.001402,0.0232
0.575,0.4915,0.3417,0.001383,0.02128
0.575,0.5005,0.317,0.001334,0.02049
0.575,0.5095,0.2869,0.001745,0.01904
0.575,0.5185,0.2415,0.001611,0.01868
0.575,0.5275,0.1991,0.001441,0.01713
0.575,0.5365,0.1639,0.001314,0.01489
0.575,0.5455,0.1353,0.001221,0.01268
0.575,0.5545,0.1111,0.001065,0.0111
0.575,0.5635,0.09399,0.001036,0.009982
0.575,0.5725,0.07814,0.0009323,0.009259
0.575,0.5815,0.06274,0.0007964,0.006265
0.575,0.5905,0.05392,0.0007447,0.004697
0.575,0.5995,0.04621,0.0007059,0.004054
0.575,0.6085,0.03889,0.0006312,0.003508
0.575,0.6175,0.03207,0.000566,0.003515
0.575,0.6265,0.02731,0.000511,0.003421
0.575,0.6355,0.02128,0.0004278,0.002766
0.575,0.6445,0.01612,0.0003346,0.002221
0.575,0.6535,0.01244,0.000277,0.0004112
0.575,0.6625,0.007554,0.0001713,0.0002384
0.625,0.1675,0.3193,0.001481,0.02731
0.625,0.1765,0.3153,0.0008482,0.02319
0.625,0.1855,0.2952,0.0008674,0.01729
0.625,0.1945,0.2887,0.0009528,0.0147
0.625,0.2035,0.2786,0.001014,0.01425
0.625,0.2125,0.2771,0.001101,0.01284
0.625,0.2215,0.2949,0.001226,0.01414
0.625,0.2305,0.3341,0.001407,0.01491
0.625,0.2395,0.3493,0.001496,0.01476
0.625,0.2485,0.3159,0.001417,0.0107
0.625,0.2575,0.2758,0.001322,0.008897
0.625,0.2665,0.253,0.001277,0.007841
0.625,0.2755,0.2534,0.001306,0.007875
0.625,0.2845,0.2669,0.001393,0.008839
0.625,0.2935,0.296,0.001545,0.01112
0.625,0.3025,0.3328,0.001753,0.01256
0.625,0.3115,0.3391,0.001855,0.009104
0.625,0.3205,0.2891,0.001716,0.009051
0.625,0.3295,0.2417,0.001601,0.007169
0.625,0.3385,0.2157,0.001532,0.009811
0.625,0.3475,0.1992,0.001346,0.007692
0.625,0.3565,0.1843,0.001297,0.007003
0.625,0.3655,0.176,0.001318,0.006462
0.625,0.3745,0.17,0.00209,0.00714
0.625,0.3835,0.1679,0.001283,0.007282
0.625,0.3925,0.1698,0.001304,0.008163
0.625,0.4015,0.172,0.001352,0.009922
0.625,0.4105,0.1766,0.001436,0.008907
0.625,0.4195,0.1819,0.001524,0.01003
0.625,0.4285,0.1862,0.001594,0.01163
0.625,0.4375,0.199,0.001724,0.01162
0.625,0.4465,0.2159,0.001876,0.0132
0.625,0.4555,0.2339,0.001985,0.01598
0.625,0.4645,0.2601,0.001281,0.01991
0.625,0.4735,0.2847,0.001379,0.02084
0.625,0.4825,0.3072,0.001475,0.0203
0.625,0.4915,0.3358,0.001606,0.02094
0.625,0.5005,0.3465,0.001678,0.01973
0.625,0.5095,0.3458,0.001709,0.0183
0.625,0.5185,0.3204,0.001656,0.01839
0.625,0.5275,0.2795,0.001539,0.01845
0.625,0.5365,0.2404,0.001427,0.01843
0.625,0.5455,0.1992,0.001279,0.01721
0.625,0.5545,0.1662,0.001161,0.01493
0.625,0.5635,0.1373,0.001052,0.01274
0.625,0.5725,0.1135,0.0009678,0.01104
0.625,0.5815,0.09385,0.0008717,0.009987
0.625,0.5905,0.07804,0.0007849,0.008536
0.625,0.5995,0.06488,0.000716,0.006718
0.625,0.6085,0.05535,0.0006612,0.005102
0.625,0.6175,0.0464,0.0005922,0.004144
0.625,0.6265,0.04007,0.0005398,0.003687
0.625,0.6355,0.03614,0.001451,0.004091
0.625,0.6445,0.02763,0.0004171,0.003525
0.625,0.6535,0.02187,0.000342,0.002817
0.625,0.6625,0.01708,0.0002811,0.002345
0.625,0.6715,0.01242,0.000219,0.0004312
0.625,0.6805,0.007478,0.0001382,0.0002522
0.625,0.6895,0.00293,0.00005661,0.00009417
0.675,0.1855,0.3055,0.001283,0.02373
0.675,0.1945,0.2939,0.0008127,0.01859
0.675,0.2035,0.2907,0.0009155,0.01651
0.675,0.2125,0.2812,0.0009917,0.01586
0.675,0.2215,0.2779,0.001064,0.0145
0.675,0.2305,0.2823,0.001141,0.01388
0.675,0.2395,0.3205,0.001337,0.01644
0.675,0.2485,0.3472,0.001516,0.01562
0.675,0.2575,0.3382,0.001577,0.01363
0.675,0.2665,0.2996,0.001521,0.01083
0.675,0.2755,0.265,0.001452,0.009196
0.675,0.2845,0.2507,0.001437,0.008476
0.675,0.2935,0.2509,0.001443,0.008546
0.675,0.3025,0.2662,0.001514,0.009702
0.675,0.3115,0.2949,0.001656,0.01189
0.675,0.3205,0.328,0.001834,0.01241
0.675,0.3295,0.3259,0.001845,0.009596
0.675,0.3385,0.2771,0.00167,0.009313
0.675,0.3475,0.2306,0.001515,0.007218
0.675,0.3565,0.2014,0.001424,0.005756
0.675,0.3655,0.1844,0.001394,0.004913
0.675,0.3745,0.1764,0.001399,0.004632
0.675,0.3835,0.1692,0.001479,0.00721
0.675,0.3925,0.164,0.001256,0.006846
0.675,0.4015,0.1635,0.001231,0.006608
0.675,0.4105,0.1596,0.001224,0.006564
0.675,0.4195,0.1657,0.00127,0.007941
0.675,0.4285,0.1691,0.001319,0.007243
0.675,0.4375,0.1744,0.001297,0.009959
0.675,0.4465,0.1815,0.00125,0.01045
0.675,0.4555,0.1955,0.001326,0.01102
0.675,0.4645,0.2098,0.001215,0.01276
0.675,0.4735,0.2264,0.001296,0.01511
0.675,0.4825,0.2444,0.001388,0.01728
0.675,0.4915,0.2718,0.001518,0.01829
0.675,0.5005,0.2994,0.001655,0.01817
0.675,0.5095,0.3242,0.001835,0.01753
0.675,0.5185,0.3373,0.001919,0.01623
0.675,0.5275,0.3318,0.001938,0.01457
0.675,0.5365,0.3117,0.001922,0.01552
0.675,0.5455,0.2738,0.001792,0.01778
0.675,0.5545,0.2347,0.001674,0.01816
0.675,0.5635,0.1974,0.001521,0.01662
0.675,0.5725,0.1594,0.001365,0.01274
0.675,0.5815,0.1331,0.00125,0.01236
0.675,0.5905,0.1093,0.001151,0.01084
0.675,0.5995,0.09015,0.001025,0.009718
0.675,0.6085,0.07398,0.0009209,0.00828
0.675,0.6175,0.06246,0.0008799,0.006756
0.675,0.6265,0.05174,0.0007931,0.00527
0.675,0.6355,0.04234,0.0006766,0.004083
0.675,0.6445,0.03723,0.0006476,0.003926
0.675,0.6535,0.02969,0.0005382,0.003286
0.675,0.6625,0.02592,0.0005126,0.003138
0.675,0.6715,0.01887,0.0003911,0.002373
0.675,0.6805,0.01528,0.0003361,0.002187
0.675,0.6895,0.01061,0.0002315,0.0003362
0.675,0.6985,0.006291,0.000141,0.0002036
0.725,0.1945,0.3259,0.001666,0.02939
0.725,0.2035,0.3019,0.0008193,0.02164
0.725,0.2125,0.2923,0.0008673,0.0186
0.725,0.2215,0.281,0.000927,0.01651
0.725,0.2305,0.2757,0.001006,0.01477
0.725,0.2395,0.2787,0.001107,0.01775
0.725,0.2485,0.2994,0.001243,0.016
0.725,0.2575,0.336,0.001429,0.01686
0.725,0.2665,0.347,0.001537,0.01644
0.725,0.2755,0.32,0.001526,0.01299
0.725,0.2845,0.2778,0.001468,0.01076
0.725,0.2935,0.257,0.001479,0.00955
0.725,0.3025,0.2449,0.001488,0.009
0.725,0.3115,0.2505,0.001584,0.009342
0.725,0.3205,0.2693,0.001696,0.01082
0.725,0.3295,0.3029,0.001898,0.01299
0.725,0.3385,0.3327,0.002099,0.01222
0.725,0.3475,0.3124,0.002017,0.01035
0.725,0.3565,0.2646,0.001832,0.009542
0.725,0.3655,0.2191,0.001639,0.007243
0.725,0.3745,0.1983,0.001573,0.00604
0.725,0.3835,0.1833,0.001506,0.005366
0.725,0.3925,0.1706,0.001452,0.005024
0.725,0.4015,0.1632,0.001425,0.004554
0.725,0.4105,0.1566,0.001396,0.004322
0.725,0.4195,0.1579,0.001439,0.004396
0.725,0.4285,0.1565,0.001432,0.004336
0.725,0.4375,0.1638,0.001504,0.009602
0.725,0.4465,0.1606,0.001329,0.00839
0.725,0.4555,0.1671,0.00135,0.008862
0.725,0.4645,0.1737,0.001168,0.01009
0.725,0.4735,0.1844,0.001207,0.01049
0.725,0.4825,0.198,0.001263,0.0115
0.725,0.4915,0.2132,0.001344,0.01371
0.725,0.5005,0.2338,0.001522,0.0168
0.725,0.5095,0.2554,0.001432,0.01758
0.725,0.5185,0.277,0.001479,0.0175
0.725,0.5275,0.3049,0.001571,0.01739
0.725,0.5365,0.3145,0.001627,0.01595
0.725,0.5455,0.3127,0.001642,0.01459
0.725,0.5545,0.2892,0.001578,0.01537
0.725,0.5635,0.2605,0.001506,0.01767
0.725,0.5725,0.222,0.001396,0.01772
0.725,0.5815,0.1815,0.001243,0.01591
0.725,0.5905,0.1465,0.001104,0.01278
0.725,0.5995,0.125,0.001031,0.01032
0.725,0.6085,0.1018,0.0009241,0.009357
0.725,0.6175,0.08451,0.0008487,0.009024
0.725,0.6265,0.07143,0.0007716,0.007519
0.725,0.6355,0.06029,0.0007382,0.005421
0.725,0.6445,0.04987,0.0006373,0.003665
0.725,0.6535,0.04267,0.0005733,0.00401
0.725,0.6625,0.03564,0.0005181,0.003472
0.725,0.6715,0.02894,0.0004562,0.003315
0.725,0.6805,0.02436,0.0003956,0.002895
0.725,0.6895,0.01976,0.0003298,0.002522
0.725,0.6985,0.01371,0.0002497,0.0004641
0.725,0.7075,0.0094,0.0001756,0.0003213
0.725,0.7165,0.00478,0.00009028,0.0001622
0.775,0.2125,0.321,0.0008198,0.02761
0.775,0.2215,0.2955,0.0008917,0.02074
0.775,0.2305,0.2869,0.0009301,0.01826
0.775,0.2395,0.277,0.0009621,0.01658
0.775,0.2485,0.2717,0.001014,0.01699
0.775,0.2575,0.2811,0.001118,0.01596
0.775,0.2665,0.3154,0.001312,0.0177
0.775,0.2755,0.3426,0.001493,0.01718
0.775,0.2845,0.3307,0.001536,0.01522
0.775,0.2935,0.2945,0.00148,0.01275
0.775,0.3025,0.2658,0.001449,0.01103
0.775,0.3115,0.2499,0.001449,0.01007
0.775,0.3205,0.2397,0.001481,0.009559
0.775,0.3295,0.2551,0.001606,0.01047
0.775,0.3385,0.2745,0.001741,0.01204
0.775,0.3475,0.3101,0.001982,0.01405
0.775,0.3565,0.3236,0.002126,0.01177
0.775,0.3655,0.2872,0.001996,0.01071
0.775,0.3745,0.238,0.001816,0.00897
0.775,0.3835,0.2049,0.001688,0.007129
0.775,0.3925,0.1883,0.00166,0.006146
0.775,0.4015,0.1742,0.001634,0.005498
0.775,0.4105,0.1654,0.001599,0.005494
0.775,0.4195,0.1584,0.00159,0.004878
0.775,0.4285,0.1564,0.001605,0.004736
0.775,0.4375,0.1511,0.001558,0.004552
0.775,0.4465,0.1515,0.001578,0.004836
